epoch,train_loss,train_acc,val_loss,val_acc
1,4.049069281155243,0.7642857142857142,0.7442787448565166,0.5333333333333333
2,0.012528910563259745,0.9928571428571429,7.008058325449626,0.5
3,1.6054443137087608e-05,1.0,8.583611297607423,0.5
4,0.14821034344821551,0.9785714285714285,9.132663536071778,0.5
5,0.0291458715646705,0.9928571428571429,0.06669006248315175,0.9666666666666667
6,0.2740334347961014,0.9714285714285714,7.7986634572347,0.5666666666666667
7,0.019071161876019767,0.9928571428571429,0.04775154565025635,0.9666666666666667
8,0.04213991480417982,0.9857142857142858,0.9263912916183472,0.9333333333333333
9,0.004817643915466923,1.0,0.10221917641659578,0.9666666666666667
10,6.237710259020852e-06,1.0,6.437239411146342e-07,1.0
11,6.077243960181785e-06,1.0,0.0,1.0
12,0.09051493831006395,0.9857142857142858,0.001167245659356316,1.0
13,1.779615376713244e-07,1.0,0.00048298520656923455,1.0
14,0.0001132850692280434,1.0,0.13472246299770632,0.9666666666666667
15,0.02857947320505423,0.9928571428571429,0.0,1.0
16,0.059470335777897634,0.9928571428571429,0.0,1.0
17,1.1780391122532105e-05,1.0,0.0,1.0
18,0.00875258499332366,0.9928571428571429,0.0,1.0
19,4.038089559799118e-06,1.0,3.973642748178463e-09,1.0
20,4.930054444685084e-07,1.0,2.384184985733858e-08,1.0
