epoch,train_loss,train_acc,val_loss,val_acc
1,0.7123128669602531,0.4714285714285714,0.6934930404027303,0.5
2,0.6931526609829494,0.5,0.6859667897224426,0.5
3,0.6737477966717311,0.5,0.6478828509648641,0.5333333333333333
4,0.5995403570788247,0.6928571428571428,0.45468937158584594,0.9
5,0.3405698618718556,0.9,0.17327353755633038,0.9333333333333333
6,0.2230394388948168,0.9142857142857143,0.10287456661462784,0.9666666666666667
7,0.20255843358380454,0.9285714285714286,0.0988269900282224,0.9666666666666667
8,0.1745182297059468,0.9285714285714286,0.09916853855053584,1.0
9,0.17957228592463903,0.9214285714285714,0.07203549792369207,0.9666666666666667
10,0.1459269676889692,0.9285714285714286,0.11948836718996365,0.9666666666666667
11,0.20273494103125164,0.8928571428571429,0.08782845189174017,0.9666666666666667
12,0.1311413970376764,0.9357142857142857,0.0533983901143074,0.9666666666666667
13,0.10613053957266468,0.95,0.06586454212665557,0.9666666666666667
14,0.10390797379825796,0.9428571428571428,0.04459995379050573,1.0
15,0.0715217507311276,0.9857142857142858,0.021924689784646033,1.0
16,0.05923214363200324,0.9785714285714285,0.015670283635457357,1.0
17,0.03625286998825946,0.9857142857142858,0.01507540966073672,1.0
18,0.0965916085722191,0.95,0.08922929832090934,0.9666666666666667
19,0.0531225181051663,0.9785714285714285,0.056329137583573656,0.9666666666666667
20,0.05331590208890183,0.9857142857142858,0.10200662134836118,0.9666666666666667
