epoch,train_loss,train_acc,val_loss,val_acc
1,0.8933515191078186,0.45,0.7026062925656636,0.5
2,0.7333204558917454,0.5,1.0022687554359435,0.5
3,0.7794975127492633,0.5214285714285715,1.1412487785021463,0.4666666666666667
4,1.3938879694257464,0.5071428571428571,32.968805241584775,0.43333333333333335
5,67.96894455466952,0.4857142857142857,0.6958663105964661,0.5
6,0.6952840549605234,0.5,0.6927252332369487,0.5
7,0.692978230544499,0.4785714285714286,0.6923976937929789,0.5
8,0.6958393028804234,0.5071428571428571,0.6904160936673482,0.5333333333333333
9,0.6909341999462673,0.5428571428571428,0.6949853698412577,0.5666666666666667
10,0.6775580014501299,0.6857142857142857,0.692230741182963,0.5
11,0.6887589522770473,0.5285714285714286,0.6555699388186137,0.5333333333333333
12,0.6993819560323443,0.5642857142857143,0.6857729474703471,0.5
13,0.6649770787784032,0.6142857142857143,0.7145251154899597,0.5
14,0.6975018433162145,0.5071428571428571,0.7010451515515645,0.5
15,0.7103720733097622,0.55,0.7184958219528198,0.6
16,0.763476037979126,0.4857142857142857,0.6995484232902527,0.5
17,0.6994310804775783,0.5,0.6962609569231669,0.5
18,0.6956332870892116,0.5,0.6946752349535624,0.5
19,0.6940590585981097,0.5,0.6936177015304565,0.5
20,0.6941699913569859,0.5,0.6931653022766113,0.5
