epoch,train_loss,train_acc,val_loss,val_acc
1,0.6962402411869594,0.5,0.6931842406590779,0.5
2,0.6938410827091762,0.5,0.6931957165400188,0.5
3,0.6966777784483773,0.4142857142857143,0.6933469772338867,0.5
4,0.6947509169578552,0.4857142857142857,0.6928534825642904,0.5
5,0.6946592330932617,0.4357142857142857,0.6931557973225911,0.5
6,0.6946461268833706,0.4714285714285714,0.6926242113113403,0.5
7,0.6931464007922581,0.4928571428571429,0.6926567594210307,0.5
8,0.6928436194147383,0.5714285714285714,0.6922008713086446,0.5333333333333333
9,0.6924680420330592,0.4857142857142857,0.6917790532112121,0.5
10,0.6917023181915283,0.6,0.6909850557645162,0.9
11,0.6923380034310477,0.5428571428571428,0.6898688634236654,0.5
12,0.6893336841038296,0.65,0.6871038675308228,0.9
13,0.6853852118764605,0.7,0.6811457713445027,0.9
14,0.6766578674316406,0.8071428571428572,0.6631346424420674,0.9333333333333333
15,0.6398750850132533,0.8857142857142857,0.5963998834292094,0.9
16,0.5017652477536882,0.9214285714285714,0.38350074489911395,0.8
17,0.2691835821739265,0.9,0.1733332653840383,0.9
18,0.27907393617289405,0.9,0.1900919203956922,0.9333333333333333
19,0.18888239211269786,0.9142857142857143,0.18813086152076722,0.9333333333333333
20,0.2820378908089229,0.8785714285714286,0.2412157545487086,0.9333333333333333
