epoch,train_loss,train_acc,val_loss,val_acc
1,0.83944091796875,0.5071428571428571,0.6882813572883606,0.4666666666666667
2,0.6485211508614677,0.6785714285714286,0.6062673131624857,0.7333333333333333
3,0.5619032153061458,0.6785714285714286,0.5046882311503093,0.9666666666666667
4,0.42765860642705644,0.8857142857142857,0.33212451338768006,0.9333333333333333
5,0.2523618048855237,0.9428571428571428,0.16610201199849448,1.0
6,0.14820916397230965,0.95,0.06749566694100698,1.0
7,0.12844402662345342,0.9357142857142857,0.1313859909772873,0.9333333333333333
8,0.14562549378190723,0.95,0.05588254034519195,1.0
9,0.15075763019600086,0.95,0.040381992359956105,1.0
10,0.07623046258730548,0.9714285714285714,0.10822319189707438,0.9333333333333333
11,0.11708891264029912,0.95,0.04432427634795507,1.0
12,0.07252926265022584,0.9857142857142858,0.051429005712270735,0.9666666666666667
13,0.062304077510322846,0.9857142857142858,0.020228102430701257,1.0
14,0.04581464240327478,0.9857142857142858,0.03500064338246981,1.0
15,0.064696243884308,0.9714285714285714,0.026469548294941584,1.0
16,0.04999607615172863,0.9785714285714285,0.04005946839849154,1.0
17,0.045698450718607224,0.9857142857142858,0.010905316658318042,1.0
18,0.025375414985631194,0.9928571428571429,0.011742812643448512,1.0
19,0.03532483553779977,0.9857142857142858,0.010898841048280398,1.0
20,0.015471570672733442,1.0,0.011996013050278028,1.0
